bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success
Lang_48,9,qwen2.5-coder,15,5,3,1,0,1366,True
Closure_32,9,qwen2.5-coder,11,3,2,0,0,1204,False
Closure_133,9,qwen2.5-coder,15,5,4,2,0,804,False
Closure_49,9,qwen2.5-coder,11,3,1,1,1,3993,False
Lang_64,9,qwen2.5-coder,11,3,3,1,0,1462,False
Math_26,9,qwen2.5-coder,17,6,3,3,3,747,False
Time_26,9,qwen2.5-coder,11,3,1,1,1,936,False
Lang_33,9,qwen2.5-coder,13,4,4,0,0,857,True
Math_71,9,qwen2.5-coder,13,4,3,1,1,801,False
Lang_25,9,qwen2.5-coder,11,3,3,0,0,3214,False
Math_88,9,qwen2.5-coder,17,6,6,2,0,2620,False
Math_67,9,qwen2.5-coder,9,2,1,0,0,955,True
Closure_125,9,qwen2.5-coder,9,2,1,0,0,1127,False
Math_30,9,qwen2.5-coder,9,2,2,0,0,2829,False
Lang_8,9,qwen2.5-coder,7,1,1,0,0,1583,False
Closure_27,9,qwen2.5-coder,13,4,4,0,0,1398,False
Math_48,9,qwen2.5-coder,11,3,1,1,1,1912,False
Time_6,9,qwen2.5-coder,11,3,2,0,0,862,False
Closure_70,9,qwen2.5-coder,11,3,2,0,0,1606,False
Closure_89,9,qwen2.5-coder,13,4,2,0,0,1968,False
Closure_66,9,qwen2.5-coder,15,5,3,2,0,2020,False
Closure_31,9,qwen2.5-coder,15,5,2,2,1,1494,False
Math_25,9,qwen2.5-coder,15,5,4,1,0,361,True
Time_25,9,qwen2.5-coder,13,4,1,0,0,1147,False
Math_72,9,qwen2.5-coder,15,5,2,2,2,1899,False
Lang_30,9,qwen2.5-coder,19,7,2,2,2,2283,True
Math_64,9,qwen2.5-coder,7,1,1,0,0,1804,False
Lang_26,9,qwen2.5-coder,15,5,2,0,0,1755,False
Closure_126,9,qwen2.5-coder,11,3,3,0,0,1419,False
Math_33,9,qwen2.5-coder,11,3,3,0,0,3721,False
Chart_6,9,qwen2.5-coder,9,2,2,0,0,1140,False
Math_44,9,qwen2.5-coder,11,3,3,0,0,2517,False
Math_2,9,qwen2.5-coder,17,6,4,1,0,1666,False
Lang_4,9,qwen2.5-coder,9,2,2,0,0,1998,False
Time_13,9,qwen2.5-coder,11,3,3,0,0,1096,False
Lang_51,9,qwen2.5-coder,11,3,3,0,0,3003,False
Math_13,9,qwen2.5-coder,9,2,2,0,0,5422,False
Lang_47,9,qwen2.5-coder,11,3,3,0,0,1573,True
Closure_110,9,qwen2.5-coder,11,3,3,0,0,1835,False
Closure_85,9,qwen2.5-coder,7,1,1,0,0,2028,False
Closure_1,9,qwen2.5-coder,13,4,2,1,1,839,False
Lang_10,9,qwen2.5-coder,9,2,2,0,0,1271,False
Math_52,9,qwen2.5-coder,11,3,2,0,0,1125,False
Math_29,9,qwen2.5-coder,9,2,2,0,0,3792,False
Chart_11,9,qwen2.5-coder,7,1,1,0,0,1317,True
Closure_46,9,qwen2.5-coder,11,3,3,1,1,1067,False
Math_91,9,qwen2.5-coder,11,3,3,1,1,958,False
Closure_11,9,qwen2.5-coder,13,4,1,2,2,1689,False
Math_68,9,qwen2.5-coder,11,3,3,0,0,1401,False
Math_87,9,qwen2.5-coder,11,3,2,0,0,897,False
Closure_50,9,qwen2.5-coder,15,5,2,2,0,708,False
Closure_51,9,qwen2.5-coder,15,5,4,1,1,1639,False
Math_69,9,qwen2.5-coder,9,2,1,0,0,1232,True
Math_86,9,qwen2.5-coder,9,2,2,0,0,891,False
Closure_10,9,qwen2.5-coder,13,4,4,1,0,1533,False
Math_90,9,qwen2.5-coder,7,1,1,0,0,2363,True
Closure_47,9,qwen2.5-coder,17,6,2,3,0,719,False
Math_28,9,qwen2.5-coder,7,1,1,0,0,3360,False
Chart_10,9,qwen2.5-coder,7,1,1,0,0,1090,True
Lang_11,9,qwen2.5-coder,17,6,1,3,3,934,False
Math_53,9,qwen2.5-coder,11,3,3,0,0,963,True
Closure_111,9,qwen2.5-coder,11,3,2,0,0,932,False
Closure_84,9,qwen2.5-coder,11,3,2,0,0,1128,False
Math_106,9,qwen2.5-coder,11,3,2,0,0,843,False
Lang_46,9,qwen2.5-coder,9,2,2,0,0,1041,True
Closure_92,9,qwen2.5-coder,11,3,3,1,0,1103,False
Closure_107,9,qwen2.5-coder,7,1,1,0,0,1306,False
Lang_50,9,qwen2.5-coder,7,1,1,0,0,994,False
Math_12,9,qwen2.5-coder,9,2,2,0,0,765,False
Math_3,9,qwen2.5-coder,9,2,2,0,0,3192,False
Lang_5,9,qwen2.5-coder,13,4,2,0,0,894,True
Time_12,9,qwen2.5-coder,9,2,2,0,0,980,True
Chart_7,9,qwen2.5-coder,11,3,3,0,0,1102,True
Math_45,9,qwen2.5-coder,9,2,2,0,0,2846,False
Math_32,9,qwen2.5-coder,7,1,1,0,0,1538,True
Closure_127,9,qwen2.5-coder,11,3,3,0,0,1507,False
Math_65,9,qwen2.5-coder,11,3,2,0,0,2074,False
Lang_27,9,qwen2.5-coder,15,5,3,1,1,1231,False
Math_73,9,qwen2.5-coder,15,5,1,1,1,649,True
Lang_31,9,qwen2.5-coder,21,8,3,2,2,1845,True
Time_24,9,qwen2.5-coder,9,2,2,0,0,1228,False
Math_24,9,qwen2.5-coder,9,2,1,0,0,1947,False
Closure_131,9,qwen2.5-coder,11,3,2,0,0,1229,False
Closure_30,9,qwen2.5-coder,11,3,3,1,0,1387,False
Closure_88,9,qwen2.5-coder,13,4,2,1,0,2047,False
Closure_67,9,qwen2.5-coder,13,4,4,1,0,2362,False
Chart_26,9,qwen2.5-coder,11,3,1,0,0,1189,False
Time_7,9,qwen2.5-coder,7,1,1,0,0,1254,False
Closure_71,9,qwen2.5-coder,11,3,3,0,0,869,False
Math_49,9,qwen2.5-coder,9,2,2,0,0,2046,False
Lang_9,9,qwen2.5-coder,11,3,3,1,0,1510,False
Closure_26,9,qwen2.5-coder,11,3,2,0,0,1126,False
Math_42,9,qwen2.5-coder,15,5,2,1,1,1913,False
Math_4,9,qwen2.5-coder,13,4,4,0,0,1780,True
Time_15,9,qwen2.5-coder,9,2,2,0,0,975,True
Lang_57,9,qwen2.5-coder,7,1,1,0,0,1108,True
Math_15,9,qwen2.5-coder,15,5,3,1,1,1920,False
Closure_100,9,qwen2.5-coder,9,2,1,0,0,772,False
Closure_95,9,qwen2.5-coder,11,3,3,0,0,1681,False
Lang_41,9,qwen2.5-coder,7,1,1,0,0,1098,False
Closure_83,9,qwen2.5-coder,17,6,1,0,0,1610,False
Closure_116,9,qwen2.5-coder,9,2,2,0,0,1372,False
Math_101,9,qwen2.5-coder,7,1,1,0,0,2577,True
Closure_7,9,qwen2.5-coder,11,3,3,1,0,1862,False
Lang_16,9,qwen2.5-coder,9,2,2,0,0,1837,False
Math_54,9,qwen2.5-coder,11,3,3,1,0,1030,False
Chart_17,9,qwen2.5-coder,7,1,1,0,0,671,False
Closure_40,9,qwen2.5-coder,11,3,1,1,1,1485,False
Math_78,9,qwen2.5-coder,13,4,4,1,0,3095,False
Math_97,9,qwen2.5-coder,15,5,2,2,2,955,True
Closure_17,9,qwen2.5-coder,15,5,1,0,0,1193,False
Math_81,9,qwen2.5-coder,9,2,2,0,0,2603,True
Math_39,9,qwen2.5-coder,7,1,1,0,0,2185,False
Closure_56,9,qwen2.5-coder,19,7,4,0,0,919,False
Math_8,9,qwen2.5-coder,13,4,3,1,0,1158,False
Closure_21,9,qwen2.5-coder,9,2,2,0,0,901,False
Time_19,9,qwen2.5-coder,13,4,4,2,2,701,False
Closure_99,9,qwen2.5-coder,13,4,4,1,0,3004,True
Closure_76,9,qwen2.5-coder,11,3,3,0,0,1665,True
Chart_21,9,qwen2.5-coder,7,1,1,0,0,1330,False
Math_19,9,qwen2.5-coder,7,1,1,0,0,1007,False
Closure_60,9,qwen2.5-coder,13,4,2,1,1,1877,False
Closure_37,9,qwen2.5-coder,9,2,2,0,0,1122,False
Math_58,9,qwen2.5-coder,7,1,1,0,0,2001,False
Math_23,9,qwen2.5-coder,11,3,3,0,0,1979,False
Lang_61,9,qwen2.5-coder,17,6,3,2,1,2076,False
Time_23,9,qwen2.5-coder,11,3,1,0,0,513,False
Math_74,9,qwen2.5-coder,9,2,1,0,0,973,False
Lang_36,9,qwen2.5-coder,9,2,2,0,0,2072,False
Math_62,9,qwen2.5-coder,15,5,3,1,1,1941,True
Lang_20,9,qwen2.5-coder,17,6,1,2,2,1148,True
Closure_120,9,qwen2.5-coder,15,5,2,1,0,957,False
Math_35,9,qwen2.5-coder,17,6,2,2,0,1718,True
Math_34,9,qwen2.5-coder,17,6,1,2,1,1076,False
Closure_121,9,qwen2.5-coder,13,4,2,1,0,1643,False
Math_63,9,qwen2.5-coder,7,1,1,0,0,658,False
Lang_21,9,qwen2.5-coder,7,1,1,0,0,979,True
Math_75,9,qwen2.5-coder,19,7,2,4,1,766,True
Lang_37,9,qwen2.5-coder,7,1,1,0,0,1517,True
Time_22,9,qwen2.5-coder,9,2,2,0,0,912,False
Math_22,9,qwen2.5-coder,11,3,3,0,0,1068,True
Lang_60,9,qwen2.5-coder,11,3,3,1,0,1233,False
Math_59,9,qwen2.5-coder,11,3,2,1,0,1862,True
Closure_36,9,qwen2.5-coder,9,2,2,0,0,1062,False
Closure_61,9,qwen2.5-coder,9,2,2,0,0,782,False
Chart_20,9,qwen2.5-coder,13,4,3,0,0,1100,False
Math_18,9,qwen2.5-coder,13,4,1,1,1,1027,False
Time_1,9,qwen2.5-coder,17,6,1,1,1,1233,True
Closure_98,9,qwen2.5-coder,11,3,2,0,0,1730,False
Closure_77,9,qwen2.5-coder,11,3,3,0,0,2098,False
Math_9,9,qwen2.5-coder,9,2,2,0,0,1011,False
Closure_20,9,qwen2.5-coder,15,5,2,0,0,2448,False
Time_18,9,qwen2.5-coder,11,3,1,1,1,1225,False
Closure_57,9,qwen2.5-coder,13,4,1,2,0,1470,False
Math_38,9,qwen2.5-coder,11,3,2,0,0,3172,False
Math_80,9,qwen2.5-coder,7,1,1,0,0,2520,False
Closure_16,9,qwen2.5-coder,9,2,1,0,0,4187,False
Math_79,9,qwen2.5-coder,15,5,5,2,0,1550,False
Math_96,9,qwen2.5-coder,9,2,2,0,0,1019,False
Closure_41,9,qwen2.5-coder,15,5,1,1,1,1679,False
Chart_16,9,qwen2.5-coder,9,2,2,0,0,1579,False
Lang_17,9,qwen2.5-coder,13,4,3,2,0,1184,False
Math_55,9,qwen2.5-coder,9,2,2,0,0,935,True
Closure_82,9,qwen2.5-coder,11,3,1,1,1,1110,False
Closure_117,9,qwen2.5-coder,11,3,2,0,0,2330,False
Math_100,9,qwen2.5-coder,9,2,2,0,0,2136,False
Closure_6,9,qwen2.5-coder,13,4,2,1,0,599,False
Lang_40,9,qwen2.5-coder,11,3,3,0,0,1171,True
Closure_101,9,qwen2.5-coder,7,1,1,0,0,645,False
Closure_94,9,qwen2.5-coder,9,2,2,0,0,1058,False
Lang_56,9,qwen2.5-coder,7,1,1,0,0,1766,False
Math_14,9,qwen2.5-coder,9,2,2,0,0,2690,False
Math_5,9,qwen2.5-coder,9,2,2,0,0,659,True
Lang_3,9,qwen2.5-coder,9,2,2,0,0,2405,False
Time_14,9,qwen2.5-coder,15,5,3,3,0,1703,False
Math_43,9,qwen2.5-coder,9,2,1,0,0,4412,False
Chart_1,9,qwen2.5-coder,15,5,5,2,0,1698,False
Closure_54,9,llama3.1,9,2,2,0,0,1354,False
Math_83,9,llama3.1,13,4,3,0,0,1861,False
Closure_15,9,llama3.1,13,4,2,2,1,2149,False
Math_95,9,llama3.1,13,4,4,0,0,1834,False
Lang_38,9,llama3.1,26,11,3,5,5,167,True
Closure_42,9,llama3.1,19,7,3,3,3,1500,False
Chart_15,9,llama3.1,13,4,3,1,0,1877,False
Closure_39,9,llama3.1,13,4,4,0,0,1104,False
Lang_14,9,llama3.1,13,4,3,1,0,1187,True
Math_103,9,llama3.1,15,5,5,1,0,1240,True
Closure_5,9,llama3.1,21,8,3,2,1,2348,False
Closure_81,9,llama3.1,23,9,9,0,0,1307,False
Closure_114,9,llama3.1,11,3,3,2,2,569,False
Lang_43,9,llama3.1,13,4,4,1,0,1072,True
Closure_78,9,llama3.1,15,5,3,2,1,3287,False
Closure_102,9,llama3.1,9,2,2,1,1,1940,False
Closure_97,9,llama3.1,11,3,3,0,0,1350,False
Math_17,9,llama3.1,7,1,1,0,0,2161,False
Lang_55,9,llama3.1,11,3,3,0,0,898,False
Time_17,9,llama3.1,13,4,4,3,3,919,False
Math_6,9,llama3.1,11,3,3,0,0,1614,False
Math_40,9,llama3.1,17,6,3,3,0,2162,False
Math_37,9,llama3.1,13,4,4,0,0,1314,True
Closure_122,9,llama3.1,25,10,5,3,3,1271,False
Closure_58,9,llama3.1,13,4,3,1,0,2246,False
Lang_22,9,llama3.1,15,5,5,0,0,996,True
Math_60,9,llama3.1,11,3,2,0,0,1201,False
Lang_34,9,llama3.1,11,3,2,0,0,1459,True
Math_99,9,llama3.1,11,3,3,0,0,1137,True
Math_76,9,llama3.1,23,9,3,2,1,2217,False
Closure_19,9,llama3.1,13,4,3,1,0,1443,False
Chart_19,9,llama3.1,13,4,4,0,0,1141,True
Lang_63,9,llama3.1,26,11,2,2,2,115,False
Math_21,9,llama3.1,11,3,3,0,0,1935,False
Lang_18,9,llama3.1,9,2,2,0,0,1349,True
Closure_35,9,llama3.1,21,8,1,5,5,2653,False
Closure_62,9,llama3.1,15,5,5,0,0,1043,False
Closure_9,9,llama3.1,11,3,3,0,0,1009,True
Closure_118,9,llama3.1,13,4,2,0,0,2041,False
Chart_23,9,llama3.1,26,11,6,0,0,202,False
Lang_59,9,llama3.1,13,4,4,0,0,1238,True
Closure_74,9,llama3.1,13,4,3,1,0,1701,False
Time_2,9,llama3.1,13,4,4,0,0,1282,True
Closure_23,9,llama3.1,21,8,5,4,3,2124,False
Closure_22,9,llama3.1,11,3,2,0,0,878,False
Closure_75,9,llama3.1,17,6,5,0,0,1860,False
Time_3,9,llama3.1,19,7,3,2,2,2349,False
Closure_8,9,llama3.1,17,6,3,1,0,1256,False
Closure_119,9,llama3.1,17,6,3,1,1,1966,False
Closure_34,9,llama3.1,9,2,2,0,0,1614,True
Lang_19,9,llama3.1,13,4,4,0,0,1123,True
Chart_18,9,llama3.1,26,11,2,4,4,225,False
Lang_62,9,llama3.1,13,4,4,0,0,781,True
Math_20,9,llama3.1,15,5,3,0,0,1743,False
Closure_18,9,llama3.1,19,7,2,4,0,1711,False
Lang_35,9,llama3.1,11,3,3,0,0,906,True
Math_77,9,llama3.1,19,7,6,2,0,782,True
Lang_23,9,llama3.1,17,6,4,0,0,1233,False
Closure_123,9,llama3.1,25,10,4,3,2,1676,False
Closure_59,9,llama3.1,9,2,2,1,1,981,False
Math_36,9,llama3.1,11,3,3,0,0,985,False
Chart_3,9,llama3.1,13,4,3,0,0,750,False
Math_41,9,llama3.1,25,10,4,4,3,2074,False
Time_16,9,llama3.1,19,7,3,2,2,2659,False
Math_7,9,llama3.1,15,5,5,0,0,2294,False
Lang_1,9,llama3.1,11,3,3,0,0,1778,False
Math_16,9,llama3.1,19,7,7,0,0,1021,False
Lang_54,9,llama3.1,13,4,4,0,0,759,True
Closure_79,9,llama3.1,21,8,3,3,1,1027,False
Closure_103,9,llama3.1,11,3,2,0,0,630,False
Closure_96,9,llama3.1,11,3,3,2,2,1378,False
Math_102,9,llama3.1,15,5,5,0,0,1577,True
Closure_4,9,llama3.1,13,4,2,1,0,1693,False
Closure_80,9,llama3.1,13,4,4,0,0,1850,False
Closure_115,9,llama3.1,19,7,3,2,1,2485,False
Math_57,9,llama3.1,13,4,4,0,0,3177,False
Lang_15,9,llama3.1,13,4,2,1,1,2684,False
Chart_14,9,llama3.1,17,6,3,1,1,1189,True
Closure_43,9,llama3.1,13,4,3,1,1,1007,False
Math_94,9,llama3.1,11,3,3,0,0,1789,False
Closure_14,9,llama3.1,13,4,3,1,1,1397,False
Math_82,9,llama3.1,19,7,7,2,1,1635,False
Closure_55,9,llama3.1,9,2,2,0,0,1901,False
Math_31,9,llama3.1,15,5,5,0,0,1183,True
Closure_124,9,llama3.1,15,5,3,0,0,1809,False
Lang_24,9,llama3.1,11,3,3,0,0,2675,False
Math_89,9,llama3.1,11,3,3,0,0,845,True
Math_66,9,llama3.1,15,5,3,1,1,2628,False
Lang_32,9,llama3.1,15,5,5,2,0,1237,True
Math_70,9,llama3.1,11,3,3,0,0,1418,False
Time_27,9,llama3.1,11,3,3,0,0,1658,False
Lang_65,9,llama3.1,9,2,2,0,0,1609,False
Math_27,9,llama3.1,13,4,3,1,0,1122,False
Closure_132,9,llama3.1,17,6,3,1,1,1180,False
Closure_48,9,llama3.1,11,3,3,2,2,1155,False
Closure_33,9,llama3.1,15,5,2,2,2,2815,False
Lang_49,9,llama3.1,11,3,3,0,0,2212,False
Closure_64,9,llama3.1,9,2,2,1,1,1888,False
Chart_25,9,llama3.1,11,3,2,0,0,1184,False
Closure_72,9,llama3.1,15,5,4,0,0,1040,False
Time_4,9,llama3.1,13,4,4,0,0,1236,True
Closure_108,9,llama3.1,11,3,3,0,0,1166,False
Chart_8,9,llama3.1,15,5,3,0,0,1318,False
Closure_25,9,llama3.1,19,7,3,2,2,2001,False
Closure_128,9,llama3.1,21,8,7,2,0,1404,False
Closure_52,9,llama3.1,15,5,5,1,0,1363,False
Math_85,9,llama3.1,15,5,5,0,0,2526,False
Lang_28,9,llama3.1,13,4,4,0,0,1016,False
Closure_13,9,llama3.1,7,1,1,0,0,2635,False
Math_93,9,llama3.1,13,4,4,1,0,891,True
Closure_44,9,llama3.1,15,5,5,1,1,1709,False
Chart_13,9,llama3.1,11,3,3,0,0,1510,False
Math_50,9,llama3.1,19,7,3,3,0,1417,False
Lang_12,9,llama3.1,19,7,4,1,1,1584,True
Closure_68,9,llama3.1,11,3,3,0,0,2567,False
Math_105,9,llama3.1,11,3,3,0,0,734,True
Closure_3,9,llama3.1,15,5,4,1,0,1292,False
Closure_112,9,llama3.1,11,3,2,0,0,2822,False
Closure_87,9,llama3.1,19,7,4,1,0,1234,False
Lang_45,9,llama3.1,13,4,4,0,0,1640,True
Closure_91,9,llama3.1,21,8,4,3,3,2453,False
Closure_104,9,llama3.1,25,10,4,5,5,2061,False
Time_8,9,llama3.1,13,4,4,1,0,1873,True
Lang_53,9,llama3.1,11,3,3,0,0,1467,False
Time_11,9,llama3.1,21,8,4,2,2,1705,False
Closure_29,9,llama3.1,11,3,1,0,0,2049,False
Lang_6,9,llama3.1,26,11,4,6,0,209,True
Chart_4,9,llama3.1,7,1,1,0,0,1420,False
Math_47,9,llama3.1,21,8,5,2,0,721,False
Time_10,9,llama3.1,25,10,3,5,5,3715,False
Closure_28,9,llama3.1,13,4,3,1,1,1741,False
Math_1,9,llama3.1,25,10,4,5,4,2378,False
Lang_7,9,llama3.1,11,3,3,0,0,1988,False
Math_10,9,llama3.1,15,5,4,0,0,2390,False
Closure_90,9,llama3.1,13,4,3,1,1,1094,False
Closure_105,9,llama3.1,11,3,3,0,0,2186,True
Time_9,9,llama3.1,15,5,5,0,0,2688,True
Lang_44,9,llama3.1,11,3,3,0,0,2653,False
Closure_69,9,llama3.1,15,5,1,1,1,807,False
Math_104,9,llama3.1,11,3,2,0,0,1714,False
Closure_2,9,llama3.1,13,4,4,1,1,2417,False
Closure_113,9,llama3.1,15,5,3,0,0,2191,False
Closure_86,9,llama3.1,13,4,2,2,1,1394,False
Math_51,9,llama3.1,13,4,4,1,0,2082,True
Lang_13,9,llama3.1,15,5,5,0,0,1393,False
Chart_12,9,llama3.1,15,5,4,1,0,2185,True
Closure_45,9,llama3.1,13,4,4,0,0,1438,False
Math_92,9,llama3.1,11,3,3,0,0,1392,True
Closure_12,9,llama3.1,11,3,3,2,2,568,False
Math_84,9,llama3.1,17,6,6,3,3,2118,False
Lang_29,9,llama3.1,17,6,6,0,0,1280,True
Closure_129,9,llama3.1,9,2,2,1,1,1566,False
Closure_53,9,llama3.1,13,4,3,1,1,1008,False
Closure_24,9,llama3.1,17,6,2,2,1,1644,False
Closure_73,9,llama3.1,23,9,6,2,2,2270,False
Time_5,9,llama3.1,13,4,3,1,0,1137,True
Closure_109,9,llama3.1,11,3,3,0,0,1638,False
Chart_24,9,llama3.1,17,6,5,0,0,1342,True
Closure_65,9,llama3.1,17,6,6,0,0,984,False
Lang_48,9,llama3.1,11,3,3,0,0,1859,True
Closure_32,9,llama3.1,15,5,3,1,1,2159,False
Closure_133,9,llama3.1,11,3,3,0,0,2322,False
Closure_49,9,llama3.1,17,6,2,2,2,2237,False
Math_26,9,llama3.1,26,11,6,0,0,200,False
Time_26,9,llama3.1,13,4,3,1,1,514,False
Math_71,9,llama3.1,21,8,5,2,1,2360,True
Lang_25,9,llama3.1,11,3,3,0,0,1444,False
Math_88,9,llama3.1,15,5,4,0,0,1866,False
Math_67,9,llama3.1,17,6,4,3,0,1256,False
Closure_125,9,llama3.1,9,2,2,1,1,887,False
Math_30,9,llama3.1,11,3,3,0,0,1286,False
Lang_8,9,llama3.1,11,3,3,0,0,1849,False
Closure_27,9,llama3.1,15,5,5,1,0,1274,False
Math_48,9,llama3.1,15,5,3,2,1,2286,True
Time_6,9,llama3.1,21,8,5,2,2,920,False
Closure_70,9,llama3.1,15,5,4,2,1,2068,False
Closure_89,9,llama3.1,21,8,3,3,2,1460,False
Closure_66,9,llama3.1,13,4,3,1,1,709,False
Closure_31,9,llama3.1,21,8,5,1,1,2587,False
Closure_130,9,llama3.1,15,5,4,1,0,2021,False
Math_25,9,llama3.1,15,5,4,0,0,2847,False
Time_25,9,llama3.1,15,5,3,2,2,1347,False
Math_72,9,llama3.1,19,7,2,3,0,1329,True
Lang_30,9,llama3.1,26,11,3,5,5,169,True
Lang_26,9,llama3.1,11,3,3,0,0,1014,False
Closure_126,9,llama3.1,25,10,2,7,5,2021,False
Math_33,9,llama3.1,19,7,5,4,1,2831,False
Chart_6,9,llama3.1,15,5,3,2,1,1240,False
Math_44,9,llama3.1,25,10,3,6,6,2234,False
Math_2,9,llama3.1,11,3,3,0,0,1136,False
Lang_4,9,llama3.1,11,3,3,0,0,1192,True
Time_13,9,llama3.1,15,5,4,2,2,1944,False
Lang_51,9,llama3.1,15,5,5,0,0,1083,True
Math_13,9,llama3.1,13,4,4,1,0,1805,False
Closure_106,9,llama3.1,11,3,2,0,0,1344,False
Lang_47,9,llama3.1,11,3,3,0,0,1513,True
Closure_110,9,llama3.1,15,5,4,2,0,2084,False
Closure_85,9,llama3.1,19,7,5,2,1,2064,False
Closure_1,9,llama3.1,9,2,2,1,1,1297,False
Lang_10,9,llama3.1,15,5,5,0,0,1597,False
Math_52,9,llama3.1,25,10,4,3,0,1012,False
Math_29,9,llama3.1,23,9,4,3,0,2217,False
Chart_11,9,llama3.1,15,5,5,0,0,1647,True
Closure_46,9,llama3.1,21,8,3,5,0,807,True
Math_91,9,llama3.1,11,3,3,0,0,1374,True
Closure_11,9,llama3.1,11,3,3,2,2,1513,False
Math_87,9,llama3.1,13,4,4,1,0,1411,False
Closure_50,9,llama3.1,13,4,4,1,0,2099,True
Closure_51,9,llama3.1,17,6,6,3,1,3275,False
Math_69,9,llama3.1,25,10,5,3,0,1143,False
Math_86,9,llama3.1,21,8,5,1,1,4875,False
Closure_10,9,llama3.1,13,4,3,1,1,853,False
Math_90,9,llama3.1,11,3,3,0,0,1579,True
Closure_47,9,llama3.1,11,3,3,2,2,406,False
Math_28,9,llama3.1,7,1,1,0,0,1422,False
Chart_10,9,llama3.1,13,4,4,0,0,1020,True
Math_53,9,llama3.1,11,3,3,0,0,1456,True
Closure_111,9,llama3.1,17,6,4,3,1,1479,False
Closure_84,9,llama3.1,13,4,4,0,0,1576,False
Math_106,9,llama3.1,26,11,5,3,2,270,True
Lang_46,9,llama3.1,9,2,2,0,0,1253,True
Closure_92,9,llama3.1,21,8,3,2,1,1502,False
Closure_107,9,llama3.1,9,2,2,1,1,4101,False
Lang_50,9,llama3.1,19,7,3,2,2,1493,True
Math_12,9,llama3.1,26,11,3,0,0,571,False
Math_3,9,llama3.1,13,4,4,0,0,3395,False
Lang_5,9,llama3.1,11,3,3,0,0,791,True
Time_12,9,llama3.1,19,7,4,1,1,1545,True
Chart_7,9,llama3.1,11,3,3,0,0,2127,False
Math_45,9,llama3.1,13,4,4,0,0,834,True
Math_32,9,llama3.1,7,1,1,0,0,1834,False
Closure_127,9,llama3.1,15,5,2,1,1,978,False
Math_65,9,llama3.1,11,3,3,0,0,1043,False
Lang_27,9,llama3.1,11,3,3,0,0,2020,False
Math_73,9,llama3.1,26,11,5,4,3,197,False
Time_24,9,llama3.1,17,6,3,3,3,1979,False
Math_24,9,llama3.1,15,5,5,1,0,1492,False
Closure_131,9,llama3.1,11,3,3,0,0,1332,False
Closure_30,9,llama3.1,11,3,2,0,0,1737,False
Closure_88,9,llama3.1,15,5,1,1,1,2503,False
Chart_26,9,llama3.1,9,2,2,1,1,1247,False
Time_7,9,llama3.1,19,7,1,5,5,1605,False
Closure_71,9,llama3.1,13,4,4,1,0,2145,False
Math_49,9,llama3.1,13,4,4,0,0,1382,True
Lang_9,9,llama3.1,17,6,4,2,0,1090,False
Closure_26,9,llama3.1,9,2,2,1,1,1019,False
Math_4,9,llama3.1,13,4,4,0,0,3037,True
Time_15,9,llama3.1,11,3,3,0,0,1141,True
Math_15,9,llama3.1,13,4,4,1,1,1539,False
Closure_100,9,llama3.1,19,7,5,3,1,881,True
Closure_95,9,llama3.1,13,4,3,1,1,391,False
Closure_83,9,llama3.1,19,7,6,3,0,1986,False
Closure_116,9,llama3.1,11,3,3,2,2,667,False
Math_101,9,llama3.1,11,3,3,0,0,1625,True
Closure_7,9,llama3.1,19,7,3,2,2,1709,False
Lang_16,9,llama3.1,13,4,4,0,0,2464,False
Math_54,9,llama3.1,15,5,4,1,0,1226,False
Chart_17,9,llama3.1,13,4,4,0,0,1709,True
Closure_40,9,llama3.1,11,3,2,0,0,1553,False
Math_78,9,llama3.1,13,4,3,1,0,1875,False
Closure_17,9,llama3.1,9,2,2,0,0,1063,False
Math_81,9,llama3.1,11,3,3,0,0,1947,False
Closure_56,9,llama3.1,21,8,5,0,0,2021,False
Math_8,9,llama3.1,19,7,5,1,1,1694,True
Closure_21,9,llama3.1,11,3,3,0,0,1238,False
Time_19,9,llama3.1,19,7,3,3,3,1052,False
Closure_99,9,llama3.1,21,8,3,1,1,555,False
Closure_76,9,llama3.1,11,3,2,0,0,1689,False
Chart_21,9,llama3.1,11,3,3,0,0,1725,True
Math_19,9,llama3.1,9,2,2,0,0,2119,False
Closure_60,9,llama3.1,9,2,2,1,1,678,False
Closure_37,9,llama3.1,19,7,4,0,0,2519,False
Math_58,9,llama3.1,11,3,2,0,0,1453,False
Math_23,9,llama3.1,19,7,7,1,1,1987,False
Time_23,9,llama3.1,11,3,2,0,0,3013,False
Math_74,9,llama3.1,17,6,4,1,0,2549,False
Lang_36,9,llama3.1,11,3,3,0,0,3324,False
Math_62,9,llama3.1,23,9,5,3,3,1570,True
Closure_120,9,llama3.1,19,7,2,2,1,2014,False
Math_35,9,llama3.1,21,8,2,5,0,2155,False
Math_34,9,llama3.1,15,5,4,0,0,921,True
Closure_121,9,llama3.1,21,8,2,3,2,2296,False
Lang_21,9,llama3.1,11,3,3,0,0,898,True
Math_75,9,llama3.1,26,11,2,1,1,186,True
Lang_37,9,llama3.1,19,7,3,1,1,831,True
Time_22,9,llama3.1,13,4,3,1,1,1500,False
Math_22,9,llama3.1,13,4,4,0,0,1422,False
Lang_60,9,llama3.1,13,4,4,0,0,1532,True
Math_59,9,llama3.1,23,9,2,4,4,835,True
